x,y,z
528.067296,178.130704,0.000000
523.096016,180.745751,0.000000
521.953334,181.336949,0.000000
520.933090,181.922810,0.000000
516.128550,184.302558,0.000000
515.050856,184.814879,0.000000
513.697152,185.274778,0.000000
508.580223,187.895606,0.000000
506.229745,188.696669,0.000000
501.391899,191.109454,0.000000
500.601511,191.457702,0.000000
499.107588,192.153075,0.000000
497.567582,192.806194,0.000000
492.969906,194.390300,0.000000
491.893337,195.012091,0.000000
488.011220,196.400640,0.000000
486.504953,196.729998,0.000000
482.255542,198.310625,0.000000
481.426025,198.630808,0.000000
476.531123,200.165571,0.000000
474.928747,200.572891,0.000000
473.182308,200.954331,0.000000
468.482788,202.222609,0.000000
467.197797,202.600076,0.000000
465.861711,202.830479,0.000000
461.065133,203.761513,0.000000
459.751678,203.999645,0.000000
454.851805,205.057289,0.000000
453.534602,205.309750,0.000000
452.337074,205.567556,0.000000
447.967236,206.585266,0.000000
446.710521,206.794264,0.000000
445.154277,206.929527,0.000000
444.309297,207.017195,0.000000
443.010785,207.186347,0.000000
437.647998,207.541797,0.000000
436.919146,207.609149,0.000000
435.814621,207.735857,0.000000
430.250695,207.943844,0.000000
428.990443,208.072766,0.000000
427.500299,208.028103,0.000000
422.147426,208.201492,0.000000
420.845340,208.381284,0.000000
419.553871,208.453896,0.000000
414.085253,208.573587,0.000000
412.611226,208.608928,0.000000
411.256112,208.677149,0.000000
410.256148,208.517453,0.000000
409.214232,208.475397,0.000000
404.001180,208.181391,0.000000
402.870747,208.007742,0.000000
401.556421,207.908786,0.000000
396.601738,207.585733,0.000000
395.839070,207.569990,0.000000
394.946447,207.376204,0.000000
393.934959,207.295663,0.000000
388.898693,206.793687,0.000000
387.781434,206.661365,0.000000
386.389243,206.425847,0.000000
385.269074,206.268167,0.000000
380.196670,205.765560,0.000000
378.821932,205.651564,0.000000
377.772689,205.434782,0.000000
376.531292,205.235952,0.000000
371.153116,203.898786,0.000000
369.770611,203.629410,0.000000
368.530830,203.579693,0.000000
367.162515,203.184869,0.000000
361.783628,202.099572,0.000000
360.648429,201.876305,0.000000
359.220550,201.548747,0.000000
354.777301,200.183756,0.000000
353.346831,199.920662,0.000000
349.249899,198.609322,0.000000
345.151916,198.128853,0.000000
343.738913,197.668096,0.000000
342.634210,197.456707,0.000000
337.851915,196.246650,0.000000
336.204837,195.555991,0.000000
334.826218,195.108739,0.000000
329.360696,193.750244,0.000000
327.989581,193.484771,0.000000
327.029241,193.038802,0.000000
325.740849,192.600395,0.000000
320.080029,191.160678,0.000000
318.936964,190.763274,0.000000
317.813002,190.241422,0.000000
316.291587,189.819174,0.000000
315.121121,189.444778,0.000000
311.356263,187.503165,0.000000
310.270092,187.014929,0.000000
309.495359,186.720903,0.000000
305.867678,185.046142,0.000000
304.750435,184.735781,0.000000
300.810141,183.232699,0.000000
300.310360,182.879507,0.000000
299.184475,182.348737,0.000000
294.720200,180.667226,0.000000
293.704087,180.186764,0.000000
292.472264,179.811703,0.000000
289.586317,178.525262,0.000000
288.724326,178.235614,0.000000
288.055435,177.888597,0.000000
285.226728,176.793593,0.000000
282.157947,175.835452,0.000000
281.380111,175.440295,0.000000
280.710327,175.183821,0.000000
280.037398,174.842927,0.000000
277.338207,173.730230,0.000000
276.243515,173.191381,0.000000
273.670911,172.128509,0.000000
273.195298,171.712943,0.000000
270.830873,170.741954,0.000000
269.801174,170.503448,0.000000
269.310019,170.171651,0.000000
267.021849,169.117586,0.000000
264.623675,168.221015,0.000000
263.972332,167.921840,0.000000
261.519527,167.181666,0.000000
260.775994,166.939289,0.000000
258.392585,165.800337,0.000000
255.816432,164.851969,0.000000
254.980276,164.408183,0.000000
254.070744,164.141359,0.000000
251.449035,163.111482,0.000000
250.792317,162.614963,0.000000
248.567106,161.557907,0.000000
247.582550,161.291755,0.000000
245.253580,160.308826,0.000000
244.457491,159.921750,0.000000
241.943434,158.764415,0.000000
240.964166,158.199399,0.000000
238.671901,157.307142,0.000000
237.736969,156.988443,0.000000
235.398115,156.068970,0.000000
232.792484,154.903263,0.000000
231.859976,154.489641,0.000000
229.302284,153.250083,0.000000
228.472873,152.783014,0.000000
225.971663,151.811002,0.000000
225.186708,151.381631,0.000000
222.957784,150.433201,0.000000
222.231769,150.037047,0.000000
219.990945,149.028005,0.000000
218.828384,148.641196,0.000000
216.356680,147.500170,0.000000
215.710171,147.312769,0.000000
213.482784,146.360326,0.000000
212.396890,145.948066,0.000000
210.243393,145.017953,0.000000
209.487708,144.679793,0.000000
206.982900,143.487345,0.000000
206.189239,143.218813,0.000000
203.598958,142.280757,0.000000
202.919567,141.885246,0.000000
200.642228,140.701906,0.000000
199.573811,140.470133,0.000000
197.134772,139.385087,0.000000
196.471721,139.111562,0.000000
194.007023,138.082326,0.000000
193.096311,137.648701,0.000000
190.695848,136.495261,0.000000
189.848095,136.166354,0.000000
187.187494,135.253433,0.000000
184.686276,134.167891,0.000000
183.785302,133.810526,0.000000
181.036190,132.389690,0.000000
178.499240,131.232729,0.000000
175.507107,129.882225,0.000000
174.615581,129.523705,0.000000
172.109595,128.515559,0.000000
171.217557,128.306527,0.000000
170.090519,127.743218,0.000000
169.346565,127.406037,0.000000
167.609161,126.357181,0.000000
167.068239,126.044992,0.000000
164.624467,124.847805,0.000000
163.753989,124.304335,0.000000
161.587743,123.162189,0.000000
160.854694,122.582227,0.000000
158.420354,121.026846,0.000000
156.109583,119.635813,0.000000
155.473073,119.226337,0.000000
152.960665,117.864037,0.000000
150.544265,116.417768,0.000000
148.255755,115.037907,0.000000
147.287073,114.679196,0.000000
145.245283,113.398421,0.000000
142.917608,112.054829,0.000000
142.173188,111.595465,0.000000
139.750813,110.122510,0.000000
137.665588,109.023446,0.000000
136.930611,108.419709,0.000000
134.285361,107.083042,0.000000
131.955389,105.596237,0.000000
129.684391,104.206017,0.000000
128.640601,103.572139,0.000000
126.397987,102.153729,0.000000
124.191396,100.759628,0.000000
123.441628,100.305008,0.000000
121.335015,99.078404,0.000000
120.678749,98.515512,0.000000
119.784286,98.161199,0.000000
117.658221,96.536614,0.000000
115.694456,94.975619,0.000000
114.888293,94.476301,0.000000
113.147516,93.210345,0.000000
111.536777,91.976168,0.000000
109.750601,90.705005,0.000000
108.717867,90.361654,0.000000
106.500912,88.696274,0.000000
105.916210,88.094732,0.000000
103.651786,86.554525,0.000000
101.383527,84.664030,0.000000
100.506372,84.202984,0.000000
97.999880,82.398771,0.000000
96.911897,81.566875,0.000000
95.752947,80.658058,0.000000
92.013057,77.350998,0.000000
91.107387,76.467287,0.000000
86.817120,73.147600,0.000000
86.058721,72.422724,0.000000
85.081164,71.804159,0.000000
84.232044,70.849880,0.000000
80.451761,67.721953,0.000000
79.259227,66.736352,0.000000
75.503393,63.460133,0.000000
74.470905,62.416451,0.000000
71.634131,59.917652,0.000000
69.150645,57.485584,0.000000
65.987424,54.519293,0.000000
64.124133,52.644094,0.000000
61.067745,49.667562,0.000000
58.751266,47.414413,0.000000
54.635266,43.652340,0.000000
52.271424,41.303238,0.000000
51.057913,39.974677,0.000000
47.096517,35.980425,0.000000
44.956414,33.908683,0.000000
43.770514,32.705036,0.000000
41.451201,30.088728,0.000000
38.777557,26.922605,0.000000
35.760895,23.644891,0.000000
33.684838,21.136448,0.000000
32.013840,19.096859,0.000000
29.336473,15.795674,0.000000
27.198218,13.411424,0.000000
25.873823,11.595085,0.000000
24.231997,9.785952,0.000000
23.096730,8.276822,0.000000
21.569921,6.385901,0.000000
19.365961,3.904498,0.000000
18.682632,3.108054,0.000000
17.949229,2.335408,0.000000
15.326931,-1.352637,0.000000
14.417233,-2.582416,0.000000
13.116550,-4.003095,0.000000
11.738473,-5.881074,0.000000
9.820294,-8.305605,0.000000
