x,y,z,bank_angle
-371.841032,-138.580991,0.000000,-0.000000
-371.904528,-143.258096,0.000000,-0.000000
-371.873480,-147.890883,0.000000,-0.000000
-371.747697,-152.478825,0.000000,-0.000000
-371.526988,-157.021396,0.000000,-0.000000
-371.211160,-161.518069,0.000000,-0.000000
-370.800021,-165.968317,0.000000,-0.000000
-370.293380,-170.371613,0.000000,-0.000000
-369.691045,-174.727431,0.000000,-0.000000
-369.130535,-178.326270,0.000000,-0.000000
-368.490119,-181.884113,0.000000,-0.000000
-367.769629,-185.400471,0.000000,-0.000000
-366.831181,-189.583826,0.000000,-0.000000
-365.796146,-193.717178,0.000000,-0.000000
-364.664332,-197.799999,0.000000,-0.000000
-363.444398,-201.807519,0.000000,-0.000000
-362.198184,-205.602737,0.000000,-0.000000
-360.952870,-209.187029,0.000000,-0.000000
-359.715023,-212.614389,0.000000,-0.000000
-358.435468,-216.051212,0.000000,-0.000000
-357.097111,-219.525691,0.000000,-0.000000
-355.692051,-223.037821,0.000000,-0.000000
-354.212385,-226.587594,0.000000,-0.000000
-352.650209,-230.175005,0.000000,-0.000000
-350.997620,-233.800048,0.000000,-0.000000
-349.246716,-237.462717,0.000000,-0.000000
-347.389594,-241.163005,0.000000,-0.000000
-345.418349,-244.900907,0.000000,-0.000000
-343.325081,-248.676416,0.000000,-0.000000
-341.101884,-252.489526,0.000000,-0.000000
-338.740857,-256.340231,0.000000,-0.000000
-336.234097,-260.228525,0.000000,-0.000000
-333.573700,-264.154402,0.000000,-0.000000
-330.751763,-268.117856,0.000000,-0.000000
-327.760384,-272.118881,0.000000,-0.000000
-324.591659,-276.157470,0.000000,-0.000000
-321.237685,-280.233618,0.000000,-0.000000
-317.690560,-284.347318,0.000000,-0.000000
-313.942380,-288.498564,0.000000,-0.000000
-309.985243,-292.687351,0.000000,-0.000000
-305.811245,-296.913671,0.000000,-0.000000
-301.412483,-301.177520,0.000000,-0.000000
-297.614926,-304.751282,0.000000,-0.000000
-293.621273,-308.353771,0.000000,-0.000000
-289.425107,-311.984784,0.000000,-0.000000
-284.186139,-316.371725,0.000000,-0.000000
-278.687348,-320.795570,0.000000,-0.000000
-273.372669,-324.918735,0.000000,-0.000000
-268.699177,-328.390578,0.000000,-0.000000
-264.708279,-331.172480,0.000000,-0.000000
-260.994311,-333.563031,0.000000,-0.000000
-257.143225,-335.873509,0.000000,-0.000000
-253.161409,-338.102799,0.000000,-0.000000
-249.055246,-340.249788,0.000000,-0.000000
-244.831121,-342.313360,0.000000,-0.000000
-240.495420,-344.292400,0.000000,-0.000000
-236.054527,-346.185794,0.000000,-0.000000
-231.514828,-347.992428,0.000000,-0.000000
-226.882708,-349.711186,0.000000,-0.000000
-222.164551,-351.340953,0.000000,-0.000000
-217.366742,-352.880616,0.000000,-0.000000
-212.495668,-354.329059,0.000000,-0.000000
-207.557712,-355.685167,0.000000,-0.000000
-202.559259,-356.947827,0.000000,-0.000000
-197.506696,-358.115922,0.000000,-0.000000
-192.406405,-359.188340,0.000000,-0.000000
-188.121819,-360.020711,0.000000,-0.000000
-183.807532,-360.772289,0.000000,-0.000000
-179.468985,-361.442137,0.000000,-0.000000
-174.254572,-362.172574,0.000000,-0.000000
-169.021525,-362.802298,0.000000,-0.000000
-163.776227,-363.330194,0.000000,-0.000000
-158.525064,-363.755147,0.000000,-0.000000
-153.274421,-364.076042,0.000000,-0.000000
-148.030683,-364.291765,0.000000,-0.000000
-142.800234,-364.401202,0.000000,-0.000000
-137.589461,-364.403236,0.000000,-0.000000
-132.404748,-364.296755,0.000000,-0.000000
-127.252480,-364.080642,0.000000,-0.000000
-122.139041,-363.753784,0.000000,-0.000000
-116.994895,-363.306203,0.000000,-0.000000
-111.621720,-362.711713,0.000000,-0.000000
-106.037831,-361.970077,0.000000,-0.000000
-100.334723,-361.091399,0.000000,-0.000000
-94.729933,-360.103463,0.000000,-0.000000
-89.221616,-359.009579,0.000000,-0.000000
-83.807928,-357.813057,0.000000,-0.000000
-78.487027,-356.517206,0.000000,-0.000000
-73.257068,-355.125338,0.000000,-0.000000
-68.116209,-353.640760,0.000000,-0.000000
-63.062605,-352.066784,0.000000,-0.000000
-58.094413,-350.406719,0.000000,-0.000000
-53.209791,-348.663875,0.000000,-0.000000
-48.406893,-346.841561,0.000000,-0.000000
-43.683877,-344.943087,0.000000,-0.000000
-39.038899,-342.971764,0.000000,-0.000000
-34.470116,-340.930900,0.000000,-0.000000
-29.975683,-338.823806,0.000000,-0.000000
-26.270596,-337.026540,0.000000,-0.000000
-22.624648,-335.179231,0.000000,-0.000000
-19.036425,-333.284659,0.000000,-0.000000
-14.787673,-330.972854,0.000000,-0.000000
-10.605337,-328.609773,0.000000,-0.000000
-6.487572,-326.198727,0.000000,-0.000000
-2.432536,-323.743025,0.000000,-0.000000
1.561615,-321.245978,0.000000,-0.000000
5.496724,-318.710894,0.000000,-0.000000
9.374636,-316.141084,0.000000,-0.000000
13.197192,-313.539858,0.000000,-0.000000
16.966238,-310.910525,0.000000,-0.000000
20.683617,-308.256395,0.000000,-0.000000
24.351171,-305.580778,0.000000,-0.000000
27.970745,-302.886984,0.000000,-0.000000
31.544182,-300.178322,0.000000,-0.000000
35.008214,-297.510269,0.000000,-0.000000
38.287017,-294.956982,0.000000,-0.000000
41.418326,-292.504400,0.000000,-0.000000
44.503787,-290.085646,0.000000,-0.000000
47.656407,-287.614507,0.000000,-0.000000
50.874430,-285.092334,0.000000,-0.000000
54.156103,-282.520479,0.000000,-0.000000
57.499669,-279.900294,0.000000,-0.000000
60.903376,-277.233130,0.000000,-0.000000
64.365467,-274.520340,0.000000,-0.000000
67.884189,-271.763274,0.000000,-0.000000
71.457787,-268.963286,0.000000,-0.000000
75.084505,-266.121726,0.000000,-0.000000
78.762590,-263.239946,0.000000,-0.000000
82.490287,-260.319299,0.000000,-0.000000
86.265841,-257.361135,0.000000,-0.000000
90.087497,-254.366806,0.000000,-0.000000
93.953501,-251.337665,0.000000,-0.000000
97.862099,-248.275063,0.000000,-0.000000
101.811535,-245.180352,0.000000,-0.000000
105.800054,-242.054883,0.000000,-0.000000
109.825903,-238.900008,0.000000,-0.000000
113.887326,-235.717079,0.000000,-0.000000
117.982570,-232.507448,0.000000,-0.000000
122.109878,-229.272467,0.000000,-0.000000
126.267497,-226.013486,0.000000,-0.000000
130.453672,-222.731859,0.000000,-0.000000
134.666648,-219.428936,0.000000,-0.000000
138.904671,-216.106070,0.000000,-0.000000
143.165986,-212.764612,0.000000,-0.000000
147.448838,-209.405914,0.000000,-0.000000
151.751473,-206.031328,0.000000,-0.000000
156.072135,-202.642205,0.000000,-0.000000
160.409071,-199.239897,0.000000,-0.000000
164.760526,-195.825756,0.000000,-0.000000
169.124745,-192.401134,0.000000,-0.000000
173.499973,-188.967382,0.000000,-0.000000
177.884456,-185.525853,0.000000,-0.000000
182.276439,-182.077897,0.000000,-0.000000
186.674167,-178.624867,0.000000,-0.000000
191.075886,-175.168114,0.000000,-0.000000
195.479841,-171.708991,0.000000,-0.000000
199.884278,-168.248848,0.000000,-0.000000
204.287441,-164.789038,0.000000,-0.000000
208.687577,-161.330912,0.000000,-0.000000
213.082930,-157.875823,0.000000,-0.000000
217.471746,-154.425121,0.000000,-0.000000
221.852270,-150.980159,0.000000,-0.000000
226.222748,-147.542288,0.000000,-0.000000
230.581424,-144.112861,0.000000,-0.000000
234.926545,-140.693228,0.000000,-0.000000
239.256355,-137.284742,0.000000,-0.000000
243.569100,-133.888754,0.000000,-0.000000
247.863026,-130.506616,0.000000,-0.000000
252.136377,-127.139680,0.000000,-0.000000
256.387399,-123.789298,0.000000,-0.000000
260.614337,-120.456820,0.000000,-0.000000
264.815437,-117.143600,0.000000,-0.000000
268.988944,-113.850989,0.000000,-0.000000
273.133103,-110.580339,0.000000,-0.000000
277.246160,-107.333000,0.000000,-0.000000
281.326360,-104.110326,0.000000,-0.000000
285.371948,-100.913667,0.000000,-0.000000
289.381170,-97.744376,0.000000,-0.000000
293.352271,-94.603804,0.000000,-0.000000
297.283496,-91.493304,0.000000,-0.000000
301.173092,-88.414226,0.000000,-0.000000
305.019302,-85.367922,0.000000,-0.000000
308.820373,-82.355745,0.000000,-0.000000
312.574549,-79.379046,0.000000,-0.000000
316.280077,-76.439176,0.000000,-0.000000
319.935201,-73.537488,0.000000,-0.000000
323.538167,-70.675333,0.000000,-0.000000
327.087220,-67.854064,0.000000,-0.000000
330.580606,-65.075031,0.000000,-0.000000
334.016569,-62.339586,0.000000,-0.000000
337.393356,-59.649082,0.000000,-0.000000
340.709212,-57.004869,0.000000,-0.000000
343.962381,-54.408301,0.000000,-0.000000
347.151109,-51.860727,0.000000,-0.000000
350.508668,-49.172034,0.000000,-0.000000
354.549413,-45.892355,0.000000,-0.000000
359.234157,-42.003181,0.000000,-0.000000
364.290454,-37.677302,0.000000,-0.000000
369.166540,-33.347084,0.000000,-0.000000
373.865957,-29.013365,0.000000,-0.000000
378.392247,-24.676980,0.000000,-0.000000
382.748953,-20.338766,0.000000,-0.000000
386.939615,-15.999560,0.000000,-0.000000
390.967777,-11.660198,0.000000,-0.000000
394.836981,-7.321517,0.000000,-0.000000
398.550767,-2.984353,0.000000,-0.000000
402.112679,1.350458,0.000000,-0.000000
405.526259,5.682079,0.000000,-0.000000
408.795048,10.009673,0.000000,-0.000000
411.922589,14.332405,0.000000,-0.000000
414.912423,18.649437,0.000000,-0.000000
417.768094,22.959933,0.000000,-0.000000
420.493142,27.263057,0.000000,-0.000000
423.091110,31.557972,0.000000,-0.000000
425.565540,35.843842,0.000000,-0.000000
427.919974,40.119830,0.000000,-0.000000
430.157953,44.385100,0.000000,-0.000000
432.283021,48.638816,0.000000,-0.000000
434.298720,52.880140,0.000000,-0.000000
436.208590,57.108236,0.000000,-0.000000
437.741229,60.628360,0.000000,-0.000000
439.191087,64.135888,0.000000,-0.000000
440.561036,67.630050,0.000000,-0.000000
442.128896,71.803985,0.000000,-0.000000
443.606631,75.960706,0.000000,-0.000000
444.997783,80.099376,0.000000,-0.000000
446.305894,84.219159,0.000000,-0.000000
447.534505,88.319219,0.000000,-0.000000
448.687160,92.398719,0.000000,-0.000000
449.767400,96.456822,0.000000,-0.000000
450.778767,100.492693,0.000000,-0.000000
451.724804,104.505494,0.000000,-0.000000
452.609051,108.494390,0.000000,-0.000000
453.435052,112.458543,0.000000,-0.000000
454.206349,116.397118,0.000000,-0.000000
454.926483,120.309277,0.000000,-0.000000
